timestamp,temp_c,rh,grid_strain,vulnerability_factor
2003-08-01T00:00:00,34.477588725653746,43.33274968613687,0.8208949696584226,0.43332749686136873
2003-08-01T01:00:00,29.652928863586236,38.34136231801257,0.7060221157996723,0.38341362318012573
2003-08-01T02:00:00,29.06667762660141,81.28405665135435,0.6920637530143193,0.8128405665135435
2003-08-01T03:00:00,36.290550393697664,69.03517589721191,0.8640607236594682,0.6903517589721191
2003-08-01T04:00:00,36.933901041790094,74.07332642491238,0.8793785962330974,0.7407332642491238
2003-08-01T05:00:00,32.822044252929494,65.82508096064853,0.781477244117369,0.6582508096064853
2003-08-01T06:00:00,33.17377016629006,38.06422343174156,0.7898516706259539,0.3806422343174156
2003-08-01T07:00:00,37.25600292930209,47.132196005803394,0.887047688792907,0.47132196005803395
2003-08-01T08:00:00,26.775595566153807,62.34061841841877,0.6375141801465192,0.6234061841841877
2003-08-01T09:00:00,26.38364447848686,36.66808286662082,0.6281820113925443,0.3666808286662082
2003-08-01T10:00:00,29.689334672485383,65.69497645258582,0.7068889207734615,0.6569497645258582
2003-08-01T11:00:00,31.754593270139,51.39511902762798,0.756061744527119,0.5139511902762798
2003-08-01T12:00:00,33.865445393588026,49.377687886756036,0.8063201284187625,0.49377687886756033
2003-08-01T13:00:00,39.81686112128723,65.66439952305237,0.9480205028877913,0.6566439952305236
2003-08-01T14:00:00,35.145957739212115,61.6639496722906,0.8368085176002884,0.616639496722906
2003-08-01T15:00:00,28.21194169547325,49.585507512713804,0.6717128975112678,0.49585507512713806
2003-08-01T16:00:00,28.421801137446113,72.38994705046372,0.6767095508915741,0.7238994705046372
2003-08-01T17:00:00,22.121120507016872,38.78405008600154,0.5266933454051637,0.3878405008600154
2003-08-01T18:00:00,27.88892118404566,64.23903410416395,0.6640219329534681,0.6423903410416395
2003-08-01T19:00:00,26.404344861322894,63.89651886952576,0.6286748776505451,0.6389651886952575
2003-08-01T20:00:00,30.47220974689078,50.35680341029015,0.7255288034973996,0.5035680341029015
2003-08-01T21:00:00,24.208187213939873,59.89199533363177,0.5763854098557113,0.5989199533363176
2003-08-01T22:00:00,33.11607908544703,36.23329635422046,0.7884780734630246,0.36233296354220457
2003-08-01T23:00:00,40.161157297605385,68.86040528810352,0.9562180308953663,0.6886040528810352
2003-08-02T00:00:00,31.347439109258854,52.22646795335516,0.7463675978394966,0.5222646795335516
2003-08-02T01:00:00,35.445546513003734,47.15915469221441,0.843941583642946,0.47159154692214406
2003-08-02T02:00:00,38.14086395026668,70.73513838755333,0.9081158083396828,0.7073513838755333
2003-08-02T03:00:00,32.42110429343117,44.43484464185861,0.771931054605504,0.4443484464185861
2003-08-02T04:00:00,36.808656506000254,33.873080554546604,0.8763965834761965,0.33873080554546603
2003-08-02T05:00:00,35.93925770984704,31.650562397141442,0.8556966121392152,0.3165056239714144
2003-08-02T06:00:00,36.58605659129299,64.0901492701846,0.8710965855069759,0.6409014927018459
2003-08-02T07:00:00,31.225644602023475,35.793559712555755,0.7434677286196065,0.35793559712555756
2003-08-02T08:00:00,35.61116266069141,81.32191272976547,0.8478848252545574,0.8132191272976548
2003-08-02T09:00:00,37.81641687221889,30.0,0.9003908779099735,0.3
2003-08-02T10:00:00,42.0,80.44684552435058,1.0,0.8044684552435057
2003-08-02T11:00:00,38.79090113692133,58.16526200803928,0.9235928842124126,0.5816526200803928
2003-08-02T12:00:00,42.0,53.549303321944116,1.0,0.5354930332194412
2003-08-02T13:00:00,26.360638442261624,46.826213697865754,0.6276342486252767,0.46826213697865754
2003-08-02T14:00:00,35.233923820324065,60.987041715281066,0.838902948102954,0.6098704171528107
2003-08-02T15:00:00,30.271624909683922,54.435479463627274,0.7207529740400934,0.5443547946362728
2003-08-02T16:00:00,41.67471598416828,71.54952823024783,0.9922551424801972,0.7154952823024783
2003-08-02T17:00:00,23.286506982712822,56.7134147299306,0.5544406424455434,0.567134147299306
2003-08-02T18:00:00,22.961668946915346,57.25452642192816,0.5467064034979844,0.5725452642192816
2003-08-02T19:00:00,24.53994082217959,49.54581681679216,0.5842843052899903,0.4954581681679216
2003-08-02T20:00:00,22.0,54.14581564418399,0.5238095238095238,0.5414581564418399
2003-08-02T21:00:00,26.01704274516924,59.61702653338089,0.6194533986945057,0.5961702653338089
2003-08-02T22:00:00,25.445204030677814,30.0,0.6058381912066146,0.3
2003-08-02T23:00:00,31.867086538447165,34.77721866841431,0.7587401556773135,0.34777218668414306
2003-08-03T00:00:00,34.050535854662954,66.14896141034072,0.8107270441586417,0.6614896141034072
2003-08-03T01:00:00,42.0,57.562981571919124,1.0,0.5756298157191913
2003-08-03T02:00:00,39.7025430291163,52.24024995470981,0.9452986435503881,0.522402499547098
2003-08-03T03:00:00,31.367005190771774,55.2765089959809,0.7468334569231375,0.552765089959809
2003-08-03T04:00:00,30.073613587047603,60.21372558042506,0.7160384187392287,0.6021372558042506
2003-08-03T05:00:00,38.81521833419531,46.90360479535958,0.9241718650998882,0.46903604795359577
2003-08-03T06:00:00,28.078600757876146,43.32542911896531,0.6685381132827654,0.4332542911896531
2003-08-03T07:00:00,42.0,57.93767882646522,1.0,0.5793767882646522
2003-08-03T08:00:00,42.0,40.32440833577452,1.0,0.4032440833577452
2003-08-03T09:00:00,32.01337321211796,61.12379133571708,0.7622231717170943,0.6112379133571708
2003-08-03T10:00:00,23.721192825454743,30.0,0.56479030536797,0.3
2003-08-03T11:00:00,41.15851042540256,70.43733455988465,0.9799645339381562,0.7043733455988465
2003-08-03T12:00:00,31.312760928484295,62.08896223619564,0.7455419268686737,0.6208896223619564
2003-08-03T13:00:00,38.39162169143069,58.840446014708135,0.9140862307483498,0.5884044601470814
2003-08-03T14:00:00,22.0,69.74036475918271,0.5238095238095238,0.6974036475918272
2003-08-03T15:00:00,25.57532273753117,79.98211666693865,0.608936255655504,0.7998211666693865
2003-08-03T16:00:00,28.56736058317135,70.21555097527195,0.6801752519802703,0.7021555097527196
2003-08-03T17:00:00,28.418180257432184,30.0,0.6766233394626711,0.3
2003-08-03T18:00:00,25.29960717112454,35.806345498964475,0.602371599312489,0.35806345498964476
2003-08-03T19:00:00,31.87339628892872,45.62772133456482,0.7588903878316362,0.4562772133456482
2003-08-03T20:00:00,22.13017580856668,55.3913657531625,0.5269089478230162,0.553913657531625
2003-08-03T21:00:00,28.317295965126043,62.76488530703685,0.674221332503001,0.6276488530703684
2003-08-03T22:00:00,30.721773790271392,44.11384280269802,0.7314708045302712,0.44113842802698017
2003-08-03T23:00:00,34.05135682394241,57.80150146715617,0.8107465910462479,0.5780150146715617
2003-08-04T00:00:00,42.26968926853334,43.66925601470016,1.0,0.4366925601470016
2003-08-04T01:00:00,32.28742362938286,45.82723295512078,0.7687481816519728,0.4582723295512078
2003-08-04T02:00:00,30.795314975586262,33.900083547276665,0.7332217851330063,0.33900083547276666
2003-08-04T03:00:00,48.0,41.151501308336435,1.0,0.41151501308336436
2003-08-04T04:00:00,43.4579856870153,34.724730915754996,1.0,0.34724730915755
2003-08-04T05:00:00,37.37278408581695,40.36190120534001,0.8898281925194512,0.4036190120534001
2003-08-04T06:00:00,48.0,70.80462694911759,1.0,0.7080462694911759
2003-08-04T07:00:00,42.55775111091342,40.759016667520854,1.0,0.40759016667520853
2003-08-04T08:00:00,48.0,85.0,1.0,0.85
2003-08-04T09:00:00,41.23353801320685,62.39976851321334,0.9817509050763535,0.6239976851321334
2003-08-04T10:00:00,48.0,57.77254185542311,1.0,0.5777254185542311
2003-08-04T11:00:00,48.0,42.1246332972818,1.0,0.421246332972818
2003-08-04T12:00:00,36.50621510912556,65.50464819113488,0.8691955978363229,0.6550464819113487
2003-08-04T13:00:00,42.79414952531606,46.36543260643339,1.0,0.4636543260643339
2003-08-04T14:00:00,39.872255697510894,56.83014721968042,0.949339421369307,0.5683014721968042
2003-08-04T15:00:00,43.3833622204479,85.0,1.0,0.85
2003-08-04T16:00:00,28.746357621381623,53.559101504130254,0.684437086223372,0.5355910150413026
2003-08-04T17:00:00,38.25260545483437,72.23909989428513,0.9107763203531992,0.7223909989428513
2003-08-04T18:00:00,40.350546921097525,44.45235362311169,0.9607273076451792,0.4445235362311169
2003-08-04T19:00:00,28.0,54.47517264254557,0.6666666666666666,0.5447517264254558
2003-08-04T20:00:00,28.0,81.56200953453265,0.6666666666666666,0.8156200953453265
2003-08-04T21:00:00,28.0,45.59549413318349,0.6666666666666666,0.45595494133183495
2003-08-04T22:00:00,34.383558993332656,82.18672836995393,0.8186561665079204,0.8218672836995392
2003-08-04T23:00:00,41.26997735436569,65.61627903183214,0.9826185084372784,0.6561627903183214
2003-08-05T00:00:00,47.01414231257616,46.56299836158598,1.0,0.46562998361585983
2003-08-05T01:00:00,39.479844862928736,64.48611608583282,0.939996306260208,0.6448611608583282
2003-08-05T02:00:00,48.0,69.58831674440094,1.0,0.6958831674440095
2003-08-05T03:00:00,32.54781837545684,64.32714943325794,0.7749480565584962,0.6432714943325795
2003-08-05T04:00:00,31.243806979006827,31.446629201643155,0.7439001661668292,0.31446629201643156
2003-08-05T05:00:00,41.53041711177656,44.09294236262697,0.988819455042299,0.4409294236262697
2003-08-05T06:00:00,44.30439269363585,51.287220466727426,1.0,0.5128722046672742
2003-08-05T07:00:00,41.66753481659171,53.88349856349931,0.9920841622998027,0.5388349856349931
2003-08-05T08:00:00,29.0594490148985,64.31008146326018,0.691891643211869,0.6431008146326017
2003-08-05T09:00:00,40.293706887669465,57.66551501399881,0.9593739735159397,0.576655150139988
2003-08-05T10:00:00,32.17318299697088,34.96983461934848,0.7660281665945448,0.34969834619348483
2003-08-05T11:00:00,43.05331147339032,60.70296776508945,1.0,0.6070296776508944
2003-08-05T12:00:00,40.199589476581096,64.15878617925735,0.9571330827757404,0.6415878617925734
2003-08-05T13:00:00,31.325445101625785,63.396856718965594,0.7458439309910901,0.633968567189656
2003-08-05T14:00:00,32.91679849597985,71.21171088331933,0.7837332975233297,0.7121171088331932
2003-08-05T15:00:00,28.8162917439201,67.50883231823356,0.68610218437905,0.6750883231823356
2003-08-05T16:00:00,34.15982380122321,61.88770118842655,0.8133291381243621,0.6188770118842655
2003-08-05T17:00:00,39.86715061785116,53.94751432812029,0.9492178718535991,0.5394751432812029
2003-08-05T18:00:00,28.085643721986738,30.08558599726013,0.6687058029044461,0.3008558599726013
2003-08-05T19:00:00,37.1605757879508,61.44427328698879,0.8847756139988285,0.6144427328698879
2003-08-05T20:00:00,31.354352674627595,58.115315307446664,0.7465322065387523,0.5811531530744667
2003-08-05T21:00:00,30.41433588167974,59.0736825579306,0.7241508543257081,0.5907368255793061
2003-08-05T22:00:00,35.357817840272645,35.84877136269536,0.8418528057207773,0.3584877136269536
2003-08-05T23:00:00,30.753269885073664,38.784151893876064,0.732220711549373,0.3878415189387606
2003-08-06T00:00:00,34.6781041679169,70.79729279999356,0.8256691468551642,0.7079729279999356
2003-08-06T01:00:00,31.84800882487699,54.406672692150174,0.7582859244018332,0.5440667269215017
2003-08-06T02:00:00,48.0,65.22251046058936,1.0,0.6522251046058937
2003-08-06T03:00:00,41.04000843657655,55.42477564195692,0.9771430580137274,0.5542477564195692
2003-08-06T04:00:00,37.265748567182236,55.446342092436176,0.8872797277900533,0.5544634209243617
2003-08-06T05:00:00,43.1475827695616,69.07425708963997,1.0,0.6907425708963997
2003-08-06T06:00:00,41.32603170185502,47.25932907673939,0.9839531357584529,0.4725932907673939
2003-08-06T07:00:00,40.53788570795693,56.44181165411475,0.9651877549513556,0.5644181165411475
2003-08-06T08:00:00,45.14910181539832,48.06587066942436,1.0,0.48065870669424365
2003-08-06T09:00:00,45.37347338503003,48.482556588515266,1.0,0.48482556588515263
2003-08-06T10:00:00,36.81699311433684,50.36241814797041,0.8765950741508771,0.5036241814797041
2003-08-06T11:00:00,35.58036673654203,58.33200657450569,0.8471515889652865,0.5833200657450569
2003-08-06T12:00:00,36.34968981709016,47.818770675047844,0.8654688051688133,0.47818770675047845
2003-08-06T13:00:00,28.0,73.83634188360281,0.6666666666666666,0.7383634188360282
2003-08-06T14:00:00,28.0,41.580890466707444,0.6666666666666666,0.41580890466707443
2003-08-06T15:00:00,43.37281847992096,52.196925337579614,1.0,0.5219692533757961
2003-08-06T16:00:00,44.40570466586994,48.40403412588738,1.0,0.4840403412588738
2003-08-06T17:00:00,32.64208045750546,76.704668265306,0.777192391845368,0.76704668265306
2003-08-06T18:00:00,37.4593417783346,57.94832164767362,0.8918890899603475,0.5794832164767363
